dine_in,delivery,reservable,serves_beer,serves_breakfast,serves_brunch,serves_dinner,serves_lunch,serves_vegetarian_food,serves_wine,takeout,wheelchair_accessible_entrance,curbside_pickup,name,price_level,sunday_activity_hours,monday_activity_hours,tuesday_activity_hours,wednesday_activity_hours,thursday_activity_hours,friday_activity_hours,saturday_activity_hours,open_activity_hour,close_activity_hour,open_on_saturday,reviews,geo_location,percent of religious,socio-economic index value,socio-economic rank,socio-economic cluster,store_100,store_500,rest_100,rest_500,bus_station_100,bus_station_500,type,kosher,grade
True,True,True,True,True,True,True,True,,True,True,,,שוסי ווק,,"[0, 2880]","[0, 2880]","[0, 2880]","[0, 2880]","[0, 2880]","[0, 2880]","[0, 2880]",0.0,2880.0,True,"{'', 'הארוחה', 'הטעם', 'סלטים', 'מבאס', 'אבל', 'סושי', 'חוויה', 'מזרח', 'מגש', 'רטבים', 'שם', 'חשבון', 'מדהיייים', 'של', 'שהסושי', 'דברים', 'מטוגן', 'עם', 'ענק', 'עוד', 'תחושה', 'קרוב', 'לאוכל', 'אני', '500', 'שח', 'מדהים', 'גודל', 'לווי', 'לחמניות', 'טעימות', 'נדיב', 'טגן', 'הסלטים', 'לא', 'קטן', 'משלוח', 'יחד', 'בחום', 'רחוק', 'היה', 'שלא', 'סביר', 'המנות', 'קשור', 'טָרִי', 'הסושי', 'הגיעו', 'מאוד', 'העיקריות', 'מדי', 'מזעזעת', 'השמן', 'מתובלים', 'ממליץ', 'גדול', 'ל', 'המוקפץ', 'ברבו', 'טעם', 'הזמנו', 'שטוגנו', 'אוהבי', 'על', 'ומלוחים', 'טרי'}","[32.806182, 35.169163]",,,,,0,1,20,33,0,0,,,57.633
True,,True,,,,True,True,,,True,,,مطعم صيدا Sayda restaurant,,,,,,,,,,,,{''},"[32.805765, 35.169971]",,,,,0,1,18,36,0,0,,,69.285
True,,True,True,True,False,True,True,,True,True,,,מסעדת אלמיאס,,"[600, 1260]","[600, 1350]","[600, 1350]","[600, 1350]","[600, 1350]","[600, 1140]","[720, 1320]",600.0,1332.0,True,"{'', 'מקום', 'ואוכל', 'יחס', 'טוב', 'נוח', 'לשבת', 'טעים'}","[32.805765, 35.169971]",,,,,0,1,18,36,0,0,,,77.954
True,,,False,False,False,True,True,,False,True,,,מסעדת סיידה,,"[600, 1320]","[600, 1320]","[600, 1320]","[600, 1320]","[600, 1320]","[600, 1320]","[600, 1320]",600.0,1320.0,True,"{'', 'נֶחְמָד', 'ומחירים', 'טוב', 'אוכל', 'מסעדה', 'הזמן', 'סבירים', 'על', 'חבל', 'מצויינת'}","[32.805765, 35.169971]",,,,,0,1,18,36,0,0,,,67.913
True,,True,False,True,False,True,True,,False,True,True,,מסעדת מפגש הגליל,2.0,"[720, 1320]","[720, 1320]","[720, 1320]","[720, 1320]","[720, 1320]","[720, 1320]","[720, 1320]",720.0,1320.0,True,"{'', 'לרעבים', 'בשביל', 'אבל', 'אוכל', 'מוצאים', 'שם', 'כי', 'אני', 'וטעימים', 'סנייה', 'טעים', 'נפש', 'פתרון', 'אותך', 'לא', 'מהאוכל', 'הערבי', 'רמאים', 'עכשיו', 'זה', 'חומוס', 'פשוט', 'לעיקר', 'שווארמה', 'מפנקים', 'העולה', ""צ'יפס"", 'לשבתלשתות', 'עצמנו', '60', 'באיזור', 'מתארחים', 'גם', 'ביד', 'חבל', 'קיימת', 'נפלתי', 'מהמטבח', 'בלוויית', 'ואחיו', 'סלטים', 'רבותי', 'אנחנו', 'מחירים', 'פרדייס', 'תמיד', 'עוד', 'ממתקי', 'אפשר', 'מנה', 'שפרעם', 'בקיצור', 'עד', 'ביתר', 'את', 'דעתכם', 'באהבה', 'מצוינים', 'הם', 'ומארחים', 'נהדרים', 'חמישי', 'המסעדה', 'מומלץ', 'לשכוח', 'הקינוח', 'שמשרת', 'כשיש', 'הזמנו', 'הנבחרת', 'מעדניית', '😋😋לא', 'הייתה', 'טרי', 'מקום', 'רחבה', 'בשבתות', 'פנים', 'אצל', 'מקבלים', 'ממתקים', 'בצפון', 'יבשה', 'מימי', 'עיזאת', 'האוכל:ככל', 'כמו', 'שקל', 'תשאלו', 'היה', 'סבר', 'לכל', 'נקי', 'כבר', 'ים', 'מסעדה', 'סניף', 'זולים', 'יש', 'אעבלין', 'כשנה', 'הימים', 'והמחיר', '😋😋😋😊😊', 'בצלחת', 'שאוורמה', 'וגם', 'הזות', 'בטחינה', 'אפילו', 'וואו', 'של', 'ראשון', 'במסעדה', 'אין', 'גנבה', 'בישלה', 'ממש', 'שאישתי', 'הכל', 'מהיר', 'וסתמית', 'מצויין', 'הזמן', 'כאן', 'הלקוחות', 'השווארמה', 'בחום', 'בהחלט', 'מופלאה', 'ממליצה', 'השבוע', 'כולל', 'המוכרות', 'פירות', 'זו', 'כדאילעצור', 'נעים', 'טריים', 'סבירים', 'שווה', 'צלחת', 'ממליץ', 'נאות', 'נהדרת', 'שלי', 'קפה', 'דגים', 'באמצע', 'על'}","[32.805765, 35.169971]",,,,,0,1,18,36,0,0,,,86.062
True,,,False,False,False,True,True,,False,True,,,שווארמה חאזן אליאס,,"[660, 1320]","[660, 1320]","[660, 1320]","[660, 1320]","[660, 1320]","[600, 1290]","[660, 1320]",660.0,1320.0,True,{''},"[32.805765, 35.169971]",,,,,0,1,18,36,0,0,,,37.285
True,,,,,,True,True,,,,,,קוקו נט,,,,,,,,,,,,"{'יש', 'בו', 'הכל', 'והמחירים', 'זולים'}","[32.805765, 35.169971]",,,,,0,1,18,36,0,0,,,85.285
True,,True,,,,True,True,,,True,,,מפגש החברים,,,,,,,,,,,,{''},"[32.805765, 35.169971]",,,,,0,1,18,36,0,0,,,85.285
True,,True,False,False,False,True,True,,False,True,,,מסעדת רותאנא,,"[600, 1320]","[600, 1320]","[600, 1320]","[600, 1320]","[600, 1320]","[600, 1320]","[720, 1380]",600.0,1320.0,True,"{'', 'והחליטו', 'המסעדות', 'שאנחנו', 'אוכל', 'לשיפור', 'ריח', 'כי', 'אני', 'עדיין', 'ויצאנו', 'טעים', 'להזמין', 'לא', 'התשובה', 'זה', 'טבק', 'פשוט', 'מפריע', 'הוסיפו', '60', 'גנבים', 'אכלנו', 'וקיבלנו', 'אדיב', '495', 'היינו', 'סלטים', 'החשבון', 'שבעים', 'מחירים', 'היו', 'אחד', 'לשלם', 'עוד', 'משמע', 'מנה', 'שפרעם', 'שיפודי', '4', 'שכללו', 'הם', 'בסוף', 'חייבו', 'נושא', '360', 'נרגילה', 'שרות', 'מטורפים', 'באגף', '10', 'ישנים', 'ראו', 'השירות', 'הזמנו', 'כבש', 'ערבים', 'שניתן', 'הייתה', 'בשוק', 'רגיל', 'ומרוצים', 'מקום', 'שונים', 'אביב', '90', 'מוצדק', 'המנהל', 'כמו', 'שקל', 'זוועה', 'אישית', 'מסוים', 'מושלם', 'לכל', 'בנוסף', 'תל', 'במקום', 'יש', 'רק', '🧐🌷🌹', 'משפחה', 'ללכת', 'המחירים', 'האוכל', 'של', 'במסעדה', 'קיבלנו', 'אנשים', '80', 'שזה', 'בתפריט', 'מנות', 'ממליצה', 'שילמנו', 'שאר', 'לכייס', 'ובנוסף', 'ולא', 'אותנו', 'לאף', 'שווה', 'ממה', 'שלי', 'קיים', 'תפריטים', 'שקרה', 'על'}","[32.808558, 35.170807]",,,,,0,0,0,29,0,0,,,69.873
True,,True,False,False,False,False,False,,False,True,False,,ממתקי וליד חסן,,"[540, 1320]","[540, 1320]","[540, 1320]","[540, 1320]","[540, 1320]","[540, 1320]","[540, 1320]",540.0,1320.0,True,"{'', 'בבית', 'מלא', 'לגבי', 'מעט', 'טעים', 'שהעברית', 'בחוויה', 'לא', 'שאין', 'העוגיות', 'הבעלים', 'האותנטיות', 'אל', 'תה', 'לראות', 'להגיע', 'העתיקה', 'הסבר', 'גלידת', 'שיש', 'חמה', 'גם', 'המפורסמת', 'יותר', 'לבקר', 'העיר', 'חבל', 'אם', 'מהתקופה', 'יוצאת', 'ממתקי', 'מבצר', 'בכל', 'שפרעם', 'בעייתית', 'את', 'באזור', 'הבוקר', 'דאהר', 'חניה', 'תיירים', 'הממתקים', 'למקום', 'יחס', 'ביותר', 'מומלץ', 'מאוד', 'טעימים', '(שריד', 'הרבה', 'השירות', 'וסבר', 'וליד', 'הכי', 'אצל', 'מדובר', 'שביקשתי', 'המזרחיים', 'הכנסת', 'ומעבר', 'לקבל', 'אתם', 'כמו', 'למרות', 'העותמנית)', 'היה', 'זולים', 'במקום', 'יש', 'בקלאווה', 'מיטב', 'העתיק', 'או', 'דופן', 'בינוני', 'קולינרית', 'הפנים', 'קשה', 'מגוון', 'סתם', 'עתיק', 'והמחירים', 'כנאפה', 'של', 'חסן', 'אין', 'קרוב', 'ממש', 'מה', 'מתוקה', 'והכנסיות', 'תמצאו', 'לאזור', 'עליו', 'בלי', '…נחמד', 'ועוד', 'קפה', 'מעל', 'עומאר', 'הוא', 'על', 'לטעום'}","[32.8053942, 35.1709455]",,,,,0,0,16,32,0,0,,,87.81
True,,True,False,True,True,True,True,,False,True,,,صحتين,,"[-1, -1]","[480, 1020]","[480, 1020]","[480, 1020]","[480, 1020]","[480, 1020]","[480, 1020]",383.8,815.8,True,"{'', 'מקום', 'בשלוש', 'פנים', 'לנסות', 'צוות', 'אוכל', 'חביטה', 'עושה', 'עכו', 'של', 'מסביר', 'תמיד', 'עם', 'סעיד', 'ויחס', 'שירות', 'בשפע', 'מדהים', 'טעים', 'כמו', 'מאד', 'קטן', 'וטעים', 'חומוס', 'נקי', 'חיוך', 'מאוד', 'בלי', ""צ'יפס"", 'חם', 'אמין', 'מצוין', 'שווה', 'רק', 'ושטויות', 'ונתינה', 'שקשוקה', 'טעם', 'טעיים', 'להפליא', 'קשקושים', 'אפשרויות', 'בשוק', 'פלאל', 'טרי'}","[32.8007202, 35.1702842]",,,,,0,0,3,15,0,0,,,87.309
True,,True,False,True,True,True,True,,False,True,,,מסעדת סחתין חומוס אבו עאזר,,"[-1, -1]","[390, 900]","[390, 900]","[390, 900]","[390, 900]","[390, 900]","[390, 900]",311.8,719.8,True,"{'', 'ותוספות', 'מקום', 'נדיבות', 'סלטים', 'בינוניות', '÷כלתי', 'הכלולות', 'האוכל', 'מעולה', 'מצויינת', 'טבעונית', 'לעצמו', 'מסעדת', 'שירות', 'מומלצת', 'פיתות', 'מדהים', 'פלאפל', 'יכול', 'טוב', 'טעים', 'מאד', 'קטן', 'בליווי', 'מנות', 'חומוס', 'במחיר', 'מבחר', 'להרשות', 'משאושה', 'חוי6ס', 'נקי', 'מומלץ', 'מאוד', 'ואינטימי', 'אופציה', 'בינוניות""', 'באמת', 'יש', 'המנה', 'שווה', 'והמחיר', '""חומוס', 'ובשפע'}","[32.8002235, 35.170172]",,,,,0,0,1,14,0,0,,,89.192
True,True,True,False,True,True,True,True,,False,True,False,False,Falafel Moueen,1.0,"[-1, -1]","[540, 870]","[540, 870]","[540, 870]","[540, 870]","[540, 870]","[540, 870]",431.8,695.8,True,"{'', 'מקום', 'ומסודר', 'הכי', 'כל', 'הפלאפל', 'זוכר', 'אוהב', 'אחד', 'מעולה', 'עם', 'הפיתה', 'בצפון', 'שירות', 'עד', 'טעים', 'מה', 'בעולם', 'בתוך', 'בחום', 'והכי', 'נקי', 'מומלץ', 'מקצועי', 'חשוב', 'לאכול', 'ממליץ', 'שיש', 'הסוף', 'בדיוק', 'הוא'}","[32.804634, 35.1710739]",,,,,0,0,1,33,0,0,,,92.215
True,,,False,False,True,True,True,,False,True,True,,Shawamburger,,"[570, 1080]","[600, 1320]","[600, 1320]","[600, 1320]","[600, 1320]","[600, 1320]","[600, 1320]",594.0,1272.0,True,"{'', 'פעיל', 'נימוס', 'טוב', 'טעים', 'נחמדה', 'לא', 'מעבר', ':(', 'שרעבים', 'שווארמה', 'מסעדה', 'מאוד', 'שרות', 'ושרות', 'טעימים', 'אך', 'נחמד', 'יותר', 'והמבורגר'}","[32.80126, 35.1704999]",,,,,0,0,3,16,0,0,,,68.107
True,,,False,True,True,True,True,,False,True,,,פלאפל הכיכר,,"[-1, -1]","[540, 1020]","[540, 1020]","[540, 1020]","[540, 1020]","[540, 1020]","[540, 1020]",431.8,815.8,True,"{'', 'הטעים', 'לכתוב', 'הפלאפל', 'ונחמד', 'הביתה', 'משהו', 'אפשר', 'במרכז', 'שפרעם', 'פלפל', 'שהיא', 'פלאפל', 'גודל', 'סובל', 'טעים', 'לא', 'קטן', 'בהחלט', 'חניה', 'אישי', 'סביר', 'מבחינת', 'נקי', 'יחס', 'שרות', 'מאוד', 'עליו', 'ממצוקת', 'לסיים', 'המקום', 'והמחיר', 'אדיב', 'טרי'}","[32.8015391, 35.1706403]",,,,,0,0,3,31,0,0,,,83.161
True,,True,False,False,False,True,True,,False,True,,,מסעדת אלמאז,,"[660, 1320]","[660, 1320]","[660, 1320]","[660, 1320]","[660, 1320]","[660, 1320]","[660, 1320]",660.0,1320.0,True,"{'', 'ותוספות', 'וחמוצים', 'אז', 'שם', 'מעולים', 'לסיכום', 'המיקום', 'בפה', 'איכותי', 'ונקי', 'להזמין', 'הישוב', 'טעים', 'ומפנקים', 'לא', 'בתוספת', 'פשוט', 'בבשר', 'למסעדת', 'והפלאפל', 'הטובות', 'מפוצצות', 'שמשית)', 'שבמקום', 'היא', 'להודות', 'גם', 'שהפיתה', 'אדיב', 'אם', 'קטנה', 'קיימת', 'סלטים', 'אכלתי', 'שירות', 'אלמאז', 'הבשר', 'פעמים', 'נהנתי', 'והטעימות', 'וטעים', 'חניה', 'הגעתם', 'ביותר', 'מומלץ', 'מאוד', 'חם', 'כנסו', 'טובה', 'השירות', 'המקום', 'אפשרות', 'מסודר', 'מראש', 'הפיתה', 'שאלתם', 'אדיבים', 'טרי', 'לשפרעם', 'מקום', 'טובים', 'מעולה', 'עם', 'נמס', 'במנות', 'טוב', 'למרות', 'אווירה', 'מכיוון', 'היה', 'לקחת', 'צורך', 'לכל', 'נקי', 'מבחר', 'ומגיע', 'באווירה', 'ואם', 'יש', 'או', 'והמחיר', 'אוהבי', '(בכניסה', 'ללכת', 'ביס', 'קשה', 'מכל', 'אחלה', 'עשיר', 'הציון', 'עקב', 'בטחינה', 'בכלל', 'של', 'אחת', 'ממש', 'הכל', 'בעיית', 'שהאוכל', 'בחום', 'רחוק', 'פחות', 'והשירות', 'לשבת', 'נעים', 'ממליץ', 'למה', 'מפוצצת', 'האמת', 'נהדרת', 'כמה', 'השווארמה', 'על'}","[32.797873, 35.1706206]",,,,,0,0,3,10,0,0,,,89.267
True,,True,False,True,True,True,True,,False,True,,,דגי הרייס,2.0,"[540, 1080]","[540, 1080]","[540, 1080]","[540, 1080]","[540, 1080]","[540, 1080]","[540, 1080]",540.0,1080.0,True,"{'', 'או/ו', 'לזוג', 'בקומה', 'תמורה', 'בטוב', 'טעים', 'ועגבניות', 'ופירות', 'כיף', 'פשוט', 'למנה', 'ועשוי', 'התחתונה', 'בוחרים', 'סלט', 'חמה', 'אכלנו', 'מחיר', 'וקיבלנו', 'ממוסר', 'בארץ', '260', 'סלטים', 'בחיך', 'יושבים', 'ומכינים', 'חוויה', 'יוצאת', 'שירות', 'מנה', 'בקיצור', 'שח', 'מוגש', 'ומתענגים', 'את', 'טחינה', 'חנות', 'אותו', 'בתנור/בטיגון/חריף', 'שבחרנו', 'מומלץ', 'מאוד', 'הדג', 'רוצה', 'גדול', 'הבית', 'המקום', 'משובח', 'עולים', 'ממנו', 'וכו׳', 'טרי', 'מקום', 'פנים', 'מוסר', 'מעולה', 'עם', 'טוב', 'חצילים', 'כמו', 'אווירה', 'לקינוח', 'דג', 'אספרסו', 'הוא', 'המנות', 'מבחר', 'והסלטים', 'הוגן', 'ים', 'מסעדה', 'בשבילנו', 'משובחת', 'השניה', 'עיקרית', 'לכם', 'דופן', 'טעם', 'מאיר', 'הטובה', 'הלקוח', 'שהכינו', 'מבקשים', 'הדגים', 'ברבוניות', 'מגוון', 'לקומה', 'בצרוף', 'בטחינה', 'בוחר', 'טרים', 'הים', 'סביצה', 'ונימוחות', 'מאוד✅', 'ממש', 'הכל', 'ונעשה', 'בעדינות', 'ונעימה', 'במיוחד', 'מצויין', 'ומסעדת', 'שלמנו', 'בחום', 'בתנור', 'גרגיר', 'כולל', 'להכין', 'פירות', 'פריכות', 'טעימה', 'טריים', 'וטריים', 'לאכול', 'מצוין', 'משובחים', 'ממה', 'בתאילנד', 'מלאה', 'כמה', 'והעיקר', 'דגים', 'בעל', 'על'}","[32.7988131, 35.1706232]",,,,,0,0,3,10,0,0,,,93.175
True,,,False,False,False,True,True,,False,True,,,الزاوية الشهية,,"[-1, -1]","[960, 1320]","[960, 1320]","[960, 1320]","[960, 1320]","[960, 1320]","[960, 1320]",767.8,1055.8,True,"{'', 'עלי', 'הקומפיר', 'באיסטנבול', 'המסעדות', 'מקום', 'בו', 'ואוכל', 'המחירים', 'שמוגשות', 'אוכל', 'חוויה', 'אפילו', 'אמתית', 'מעולה', 'איןן', 'סופר', 'אחת', 'טוב', 'טעים', 'במיוחד', 'כאן', 'נחמדה', 'אווירה', 'וטעים', 'ו', 'בהחלט', 'זה', 'חובה', 'נהדר', 'זו', 'נסיעה', 'עליו', 'מתאימים', 'לאכול', 'מצוין', 'נחמד', 'שווה', 'השירות', 'אסטנבולת', 'יותר', 'האהובות', 'מאלה', 'ללכת'}","[32.7986117, 35.1707343]",,,,,0,0,4,10,0,0,,,90.57
,,,True,False,True,True,True,,True,,,,פריד ענבתאוי בוטיק,,"[720, 1440]","[540, 1440]","[540, 1440]","[540, 1440]","[540, 1440]","[540, 1440]","[540, 1440]",576.0,1440.0,True,"{'', 'החל', 'ומצויין', 'ואיכותי', 'לואגיו', 'צוות', 'אוכל', 'ממממששש', 'איכותי', 'טעים', 'נהדר', 'מקובל', 'הבעלים', 'אנטריקוט', 'גם', 'המלצה', 'מחיר', 'אדיב', 'חתוך', 'מחירים', 'קבלת', 'אכלתי', 'שירות', 'ברמות', 'בכל', 'בקיצור', 'שמסתכלים', 'בשרים', 'הבשר', 'ועד', 'הויטרינה', 'וסלט', 'נפלא', 'ביותר', 'מומלץ', 'שרות', 'מאוד', 'רבה', 'לפי', 'לחובבי', 'ולצוות', 'ריר', 'לאחרונה', 'באיכות', 'טרי', 'מקום', 'עדן', 'פנים', 'תודה', 'כל', 'רצונך', 'מעולה', 'עם', 'יוצא', 'הפקאניה', 'טוב', 'חמש', 'יצא', 'סוגי', 'היה', 'והעובדים', 'קבב', 'מצאתי', 'לקחת', 'שקניתי', 'מקסימים', 'נחמד', 'קצב', '״גרינפילד״', 'גן', 'חווית', 'בשר', 'ושרותי', 'לפריד', 'הפילה', 'הקצבייה', 'של', 'כוכבים', 'מצויינת', 'פעם', 'במסעדה', 'מדהים', 'מקצועית', 'אנשים', 'במיוחד', 'ובשר', 'אנגוס', 'רגילות', 'המשובח', 'פלוס', 'שנפתחה', 'נהדרת', 'העובדים🌷🌷🌷🌷🌷', 'סוף', 'סבירים', 'על'}","[32.7979812, 35.1707839]",,,,,0,0,4,10,0,0,,,90.783
True,True,,True,False,False,True,True,,True,True,,False,Fresca,,"[600, 1440]","[600, 1440]","[600, 1440]","[600, 1440]","[600, 1440]","[600, 1440]","[600, 1440]",600.0,1440.0,True,"{'', 'מקום', 'ומטופל', 'טובים', 'אחזור', 'הכי', 'נחמדים', 'מועלה', 'כל', 'אוכל', 'לבדוק', 'האורחים', 'נכון', 'של', 'אחד', 'עוד', 'בעקבות', 'לצפוט', 'הגריל', 'לב', 'טעים', 'חבר', 'ומקבלים', 'את', 'טוב', 'בארץ', 'ובהחלט', 'מושקע', 'בתפריט', 'מהמבורגר', 'מתובל', 'הבעלים', 'ההמבורגרים', 'שאכלתי', 'גבוהה', 'למקום', 'הנושא', 'התאכזבתי', 'לשם', 'ולא', 'מאוד', 'כריכים', 'חוץ', 'יש', 'ברמה', 'הגעתי', 'ממה', 'ענננקקק', 'גבוה', 'ושירות', 'הרבה', 'המקום', 'המלצה', 'יותר', 'שיכולים', 'שלהם', 'אוטנתי', 'מעניינים', 'על', 'בשר'}","[32.7980071, 35.170889]",,,,,0,0,4,10,0,0,,,90.313
True,,,True,False,False,True,True,,True,True,,,Ahmad Mahroum Sweets,,"[600, 1350]","[600, 1350]","[600, 1350]","[600, 1350]","[600, 1350]","[540, 1320]","[600, 1350]",600.0,1350.0,True,"{'יש', '', 'מקום', 'ואמין', 'הכי', 'אחלה', 'מדהים', 'נקי', 'הכנאפה', 'ומגוונים', 'טעימה', 'ממתקים', 'טריים', 'דברים', 'לו'}","[32.8015098, 35.1708078]",,,,,0,0,2,31,0,0,,,76.833
True,,,,,,True,True,,,True,,,Juicy,,,,,,,,,,,,"{'', 'צמוד', 'פוד', 'הכי', 'ילדים', 'מול', 'אבל', 'שטעמנו', 'בחור', 'מוזיקה', 'הים', 'לטיילת', 'של', 'רועשת', 'מעולה', 'עם', 'מסעדת', 'על', 'אופנועים', 'בשפע', 'מתאים', 'הגרוע', '\u200b\u200bטראש', 'אליי', 'להיות', 'בטירוף', 'טעים', 'מה', 'אנשים', 'זול', 'לא', 'גנגסטרים', 'אווירה', 'ספסלים', 'לחוף', 'היה', 'וטרי', 'רעים', 'מישלן', 'מבחר', 'רגוע', 'ביותר', 'ברד', 'מוזיקת', 'יקרן', 'נעימה', 'צורמת', 'נחמד', 'מיקום', 'מיצים', 'מדשאה', 'גדול', 'רוצים', 'טראק', 'ושקט', 'שמושכת', 'ארטיקים', 'ומיצים', 'הטירוף', 'מהסוג', 'חביב', 'מוזרה', 'ומשפחות', 'שייקים', 'טבעיים'}","[32.8256161, 34.9577888]",0.0,0.162,418.0,3.0,0,11,2,2,0,10,,,55.961
